,img_id,img_name,img_path,category_id,label,img_set,label2,category_id2,label_same,category_id_same
2513,image_04992,image_04992.jpg,jpg/image_04992.jpg,46.0,marigold,train,english marigold,46.0,False,True
2496,image_04995,image_04995.jpg,jpg/image_04995.jpg,46.0,marigold,train,english marigold,46.0,False,True
2521,image_04997,image_04997.jpg,jpg/image_04997.jpg,46.0,marigold,train,english marigold,46.0,False,True
2507,image_05002,image_05002.jpg,jpg/image_05002.jpg,46.0,marigold,train,english marigold,46.0,False,True
2493,image_05004,image_05004.jpg,jpg/image_05004.jpg,46.0,marigold,train,english marigold,46.0,False,True
2522,image_05013,image_05013.jpg,jpg/image_05013.jpg,46.0,marigold,train,english marigold,46.0,False,True
2517,image_05017,image_05017.jpg,jpg/image_05017.jpg,46.0,marigold,train,english marigold,46.0,False,True
2541,image_05026,image_05026.jpg,jpg/image_05026.jpg,58.0,orange dahlia,train,orange dahlia,58.0,True,True
2547,image_05028,image_05028.jpg,jpg/image_05028.jpg,58.0,orange dahlia,train,orange dahlia,58.0,True,True
2537,image_05036,image_05036.jpg,jpg/image_05036.jpg,58.0,orange dahlia,train,orange dahlia,58.0,True,True
2545,image_05040,image_05040.jpg,jpg/image_05040.jpg,58.0,orange dahlia,train,orange dahlia,58.0,True,True
2556,image_05047,image_05047.jpg,jpg/image_05047.jpg,58.0,orange dahlia,train,orange dahlia,58.0,True,True
2530,image_05059,image_05059.jpg,jpg/image_05059.jpg,58.0,orange dahlia,train,orange dahlia,58.0,True,True
2527,image_05061,image_05061.jpg,jpg/image_05061.jpg,58.0,orange dahlia,train,orange dahlia,58.0,True,True
2539,image_05066,image_05066.jpg,jpg/image_05066.jpg,58.0,orange dahlia,train,orange dahlia,58.0,True,True
2526,image_05067,image_05067.jpg,jpg/image_05067.jpg,58.0,orange dahlia,train,orange dahlia,58.0,True,True
2540,image_05068,image_05068.jpg,jpg/image_05068.jpg,58.0,orange dahlia,train,orange dahlia,58.0,True,True
2531,image_05075,image_05075.jpg,jpg/image_05075.jpg,58.0,orange dahlia,train,orange dahlia,58.0,True,True
2550,image_05080,image_05080.jpg,jpg/image_05080.jpg,58.0,orange dahlia,train,orange dahlia,58.0,True,True
2549,image_05081,image_05081.jpg,jpg/image_05081.jpg,58.0,orange dahlia,train,orange dahlia,58.0,True,True
2548,image_05085,image_05085.jpg,jpg/image_05085.jpg,58.0,orange dahlia,train,orange dahlia,58.0,True,True
2572,image_05091,image_05091.jpg,jpg/image_05091.jpg,1.0,hard-leaved pocket orchid,train,hard-leaved pocket orchid,1.0,True,True
2564,image_05092,image_05092.jpg,jpg/image_05092.jpg,1.0,hard-leaved pocket orchid,train,hard-leaved pocket orchid,1.0,True,True
2584,image_05097,image_05097.jpg,jpg/image_05097.jpg,1.0,hard-leaved pocket orchid,train,hard-leaved pocket orchid,1.0,True,True
2560,image_05099,image_05099.jpg,jpg/image_05099.jpg,1.0,hard-leaved pocket orchid,train,hard-leaved pocket orchid,1.0,True,True
2582,image_05108,image_05108.jpg,jpg/image_05108.jpg,1.0,hard-leaved pocket orchid,train,hard-leaved pocket orchid,1.0,True,True
2576,image_05111,image_05111.jpg,jpg/image_05111.jpg,1.0,hard-leaved pocket orchid,train,hard-leaved pocket orchid,1.0,True,True
2561,image_05122,image_05122.jpg,jpg/image_05122.jpg,1.0,hard-leaved pocket orchid,train,hard-leaved pocket orchid,1.0,True,True
2588,image_05126,image_05126.jpg,jpg/image_05126.jpg,1.0,hard-leaved pocket orchid,train,ball moss,1.0,False,True
2583,image_05131,image_05131.jpg,jpg/image_05131.jpg,1.0,hard-leaved pocket orchid,train,hard-leaved pocket orchid,1.0,True,True
2565,image_05132,image_05132.jpg,jpg/image_05132.jpg,1.0,hard-leaved pocket orchid,train,hard-leaved pocket orchid,1.0,True,True
2563,image_05140,image_05140.jpg,jpg/image_05140.jpg,1.0,hard-leaved pocket orchid,train,hard-leaved pocket orchid,1.0,True,True
2566,image_05141,image_05141.jpg,jpg/image_05141.jpg,1.0,hard-leaved pocket orchid,train,hard-leaved pocket orchid,1.0,True,True
2577,image_05142,image_05142.jpg,jpg/image_05142.jpg,1.0,hard-leaved pocket orchid,train,hard-leaved pocket orchid,1.0,True,True
2592,image_05151,image_05151.jpg,jpg/image_05151.jpg,4.0,english marigold,train,english marigold,4.0,True,True
2607,image_05152,image_05152.jpg,jpg/image_05152.jpg,4.0,english marigold,train,marigold,4.0,False,True
2598,image_05163,image_05163.jpg,jpg/image_05163.jpg,4.0,english marigold,train,marigold,4.0,False,True
2597,image_05168,image_05168.jpg,jpg/image_05168.jpg,4.0,english marigold,train,marigold,4.0,False,True
2613,image_05175,image_05175.jpg,jpg/image_05175.jpg,4.0,english marigold,train,marigold,4.0,False,True
2595,image_05181,image_05181.jpg,jpg/image_05181.jpg,4.0,english marigold,train,marigold,4.0,False,True
2594,image_05184,image_05184.jpg,jpg/image_05184.jpg,4.0,english marigold,train,marigold,4.0,False,True
2620,image_05187,image_05187.jpg,jpg/image_05187.jpg,4.0,english marigold,train,barbeton daisy,4.0,False,True
2608,image_05192,image_05192.jpg,jpg/image_05192.jpg,4.0,english marigold,train,marigold,4.0,False,True
2600,image_05201,image_05201.jpg,jpg/image_05201.jpg,4.0,english marigold,train,marigold,4.0,False,True
2648,image_05215,image_05215.jpg,jpg/image_05215.jpg,27.0,stemless gentian,train,bolero deep blue,27.0,False,True
2643,image_05221,image_05221.jpg,jpg/image_05221.jpg,27.0,stemless gentian,train,stemless gentian,27.0,True,True
2631,image_05222,image_05222.jpg,jpg/image_05222.jpg,27.0,stemless gentian,train,stemless gentian,27.0,True,True
2638,image_05223,image_05223.jpg,jpg/image_05223.jpg,27.0,stemless gentian,train,stemless gentian,27.0,True,True
2646,image_05226,image_05226.jpg,jpg/image_05226.jpg,27.0,stemless gentian,train,stemless gentian,27.0,True,True
2649,image_05228,image_05228.jpg,jpg/image_05228.jpg,27.0,stemless gentian,train,stemless gentian,27.0,True,True
2644,image_05239,image_05239.jpg,jpg/image_05239.jpg,27.0,stemless gentian,train,stemless gentian,27.0,True,True
2625,image_05240,image_05240.jpg,jpg/image_05240.jpg,27.0,stemless gentian,train,stemless gentian,27.0,True,True
2630,image_05247,image_05247.jpg,jpg/image_05247.jpg,27.0,stemless gentian,train,stemless gentian,27.0,True,True
2654,image_05250,image_05250.jpg,jpg/image_05250.jpg,27.0,stemless gentian,train,stemless gentian,27.0,True,True
2642,image_05252,image_05252.jpg,jpg/image_05252.jpg,27.0,stemless gentian,train,stemless gentian,27.0,True,True
2624,image_05253,image_05253.jpg,jpg/image_05253.jpg,27.0,stemless gentian,train,stemless gentian,27.0,True,True
2622,image_05256,image_05256.jpg,jpg/image_05256.jpg,27.0,stemless gentian,train,stemless gentian,27.0,True,True
2634,image_05257,image_05257.jpg,jpg/image_05257.jpg,27.0,stemless gentian,train,stemless gentian,27.0,True,True
2633,image_05258,image_05258.jpg,jpg/image_05258.jpg,27.0,stemless gentian,train,bolero deep blue,27.0,False,True
2623,image_05266,image_05266.jpg,jpg/image_05266.jpg,27.0,stemless gentian,train,stemless gentian,27.0,True,True
2647,image_05271,image_05271.jpg,jpg/image_05271.jpg,27.0,stemless gentian,train,stemless gentian,27.0,True,True
2652,image_05277,image_05277.jpg,jpg/image_05277.jpg,27.0,stemless gentian,train,stemless gentian,27.0,True,True
2668,image_05285,image_05285.jpg,jpg/image_05285.jpg,69.0,tree poppy,train,tree poppy,69.0,True,True
2666,image_05288,image_05288.jpg,jpg/image_05288.jpg,69.0,tree poppy,train,tree poppy,69.0,True,True
2677,image_05290,image_05290.jpg,jpg/image_05290.jpg,69.0,tree poppy,train,tree poppy,69.0,True,True
2684,image_05292,image_05292.jpg,jpg/image_05292.jpg,69.0,tree poppy,train,cape flower,69.0,False,True
2679,image_05294,image_05294.jpg,jpg/image_05294.jpg,69.0,tree poppy,train,tree poppy,69.0,True,True
2671,image_05298,image_05298.jpg,jpg/image_05298.jpg,69.0,tree poppy,train,tree poppy,69.0,True,True
2676,image_05300,image_05300.jpg,jpg/image_05300.jpg,69.0,tree poppy,train,tree poppy,69.0,True,True
2683,image_05303,image_05303.jpg,jpg/image_05303.jpg,69.0,tree poppy,train,tree poppy,69.0,True,True
2662,image_05316,image_05316.jpg,jpg/image_05316.jpg,69.0,tree poppy,train,tree poppy,69.0,True,True
2674,image_05320,image_05320.jpg,jpg/image_05320.jpg,69.0,tree poppy,train,tree poppy,69.0,True,True
2673,image_05323,image_05323.jpg,jpg/image_05323.jpg,69.0,tree poppy,train,tree poppy,69.0,True,True
2665,image_05332,image_05332.jpg,jpg/image_05332.jpg,69.0,tree poppy,train,tree poppy,69.0,True,True
2670,image_05335,image_05335.jpg,jpg/image_05335.jpg,69.0,tree poppy,train,tree poppy,69.0,True,True
2703,image_05342,image_05342.jpg,jpg/image_05342.jpg,21.0,pincushion flower,train,pincushion flower,21.0,True,True
2713,image_05346,image_05346.jpg,jpg/image_05346.jpg,21.0,pincushion flower,train,pincushion flower,21.0,True,True
2699,image_05347,image_05347.jpg,jpg/image_05347.jpg,21.0,pincushion flower,train,pincushion flower,21.0,True,True
2689,image_05352,image_05352.jpg,jpg/image_05352.jpg,21.0,pincushion flower,train,pincushion flower,21.0,True,True
2692,image_05355,image_05355.jpg,jpg/image_05355.jpg,21.0,pincushion flower,train,pincushion flower,21.0,True,True
2698,image_05359,image_05359.jpg,jpg/image_05359.jpg,21.0,pincushion flower,train,pincushion flower,21.0,True,True
2700,image_05360,image_05360.jpg,jpg/image_05360.jpg,21.0,pincushion flower,train,pincushion flower,21.0,True,True
2697,image_05363,image_05363.jpg,jpg/image_05363.jpg,21.0,pincushion flower,train,pincushion flower,21.0,True,True
2704,image_05366,image_05366.jpg,jpg/image_05366.jpg,21.0,pincushion flower,train,pincushion flower,21.0,True,True
2709,image_05369,image_05369.jpg,jpg/image_05369.jpg,21.0,pincushion flower,train,pincushion flower,21.0,True,True
2705,image_05372,image_05372.jpg,jpg/image_05372.jpg,21.0,pincushion flower,train,pincushion flower,21.0,True,True
2691,image_05373,image_05373.jpg,jpg/image_05373.jpg,21.0,pincushion flower,train,bolero deep blue,21.0,False,True
2695,image_05375,image_05375.jpg,jpg/image_05375.jpg,21.0,pincushion flower,train,pincushion flower,21.0,True,True
2687,image_05387,image_05387.jpg,jpg/image_05387.jpg,21.0,pincushion flower,train,pincushion flower,21.0,True,True
2686,image_05390,image_05390.jpg,jpg/image_05390.jpg,21.0,pincushion flower,train,bolero deep blue,21.0,False,True
2702,image_05392,image_05392.jpg,jpg/image_05392.jpg,21.0,pincushion flower,train,pincushion flower,21.0,True,True
2701,image_05393,image_05393.jpg,jpg/image_05393.jpg,21.0,pincushion flower,train,pincushion flower,21.0,True,True
2690,image_05395,image_05395.jpg,jpg/image_05395.jpg,21.0,pincushion flower,train,pincushion flower,21.0,True,True
2743,image_05399,image_05399.jpg,jpg/image_05399.jpg,53.0,sunflower,train,sunflower,53.0,True,True
2740,image_05404,image_05404.jpg,jpg/image_05404.jpg,53.0,sunflower,train,sunflower,53.0,True,True
2741,image_05406,image_05406.jpg,jpg/image_05406.jpg,53.0,sunflower,train,sunflower,53.0,True,True
2719,image_05414,image_05414.jpg,jpg/image_05414.jpg,53.0,sunflower,train,sunflower,53.0,True,True
2720,image_05416,image_05416.jpg,jpg/image_05416.jpg,53.0,sunflower,train,sunflower,53.0,True,True
2739,image_05420,image_05420.jpg,jpg/image_05420.jpg,53.0,sunflower,train,sunflower,53.0,True,True
2729,image_05421,image_05421.jpg,jpg/image_05421.jpg,53.0,sunflower,train,sunflower,53.0,True,True
2718,image_05425,image_05425.jpg,jpg/image_05425.jpg,53.0,sunflower,train,sunflower,53.0,True,True
2725,image_05429,image_05429.jpg,jpg/image_05429.jpg,53.0,sunflower,train,sunflower,53.0,True,True
2734,image_05435,image_05435.jpg,jpg/image_05435.jpg,53.0,sunflower,train,sunflower,53.0,True,True
2724,image_05439,image_05439.jpg,jpg/image_05439.jpg,53.0,sunflower,train,sunflower,53.0,True,True
2736,image_05444,image_05444.jpg,jpg/image_05444.jpg,53.0,sunflower,train,sunflower,53.0,True,True
2745,image_05453,image_05453.jpg,jpg/image_05453.jpg,53.0,sunflower,train,sunflower,53.0,True,True
2728,image_05454,image_05454.jpg,jpg/image_05454.jpg,53.0,sunflower,train,sunflower,53.0,True,True
2727,image_05457,image_05457.jpg,jpg/image_05457.jpg,53.0,sunflower,train,sunflower,53.0,True,True
2730,image_05459,image_05459.jpg,jpg/image_05459.jpg,53.0,sunflower,train,sunflower,53.0,True,True
2746,image_05464,image_05464.jpg,jpg/image_05464.jpg,86.0,magnolia,train,magnolia,86.0,True,True
2759,image_05465,image_05465.jpg,jpg/image_05465.jpg,86.0,magnolia,train,magnolia,86.0,True,True
2769,image_05475,image_05475.jpg,jpg/image_05475.jpg,86.0,magnolia,train,sword lily,86.0,False,True
2750,image_05476,image_05476.jpg,jpg/image_05476.jpg,86.0,magnolia,train,magnolia,86.0,True,True
2752,image_05477,image_05477.jpg,jpg/image_05477.jpg,86.0,magnolia,train,magnolia,86.0,True,True
2775,image_05482,image_05482.jpg,jpg/image_05482.jpg,86.0,magnolia,train,magnolia,86.0,True,True
2761,image_05486,image_05486.jpg,jpg/image_05486.jpg,86.0,magnolia,train,magnolia,86.0,True,True
2760,image_05487,image_05487.jpg,jpg/image_05487.jpg,86.0,magnolia,train,cape flower,86.0,False,True
2771,image_05489,image_05489.jpg,jpg/image_05489.jpg,86.0,magnolia,train,magnolia,86.0,True,True
2753,image_05491,image_05491.jpg,jpg/image_05491.jpg,86.0,magnolia,train,magnolia,86.0,True,True
2770,image_05496,image_05496.jpg,jpg/image_05496.jpg,86.0,magnolia,train,magnolia,86.0,True,True
2773,image_05497,image_05497.jpg,jpg/image_05497.jpg,86.0,magnolia,train,magnolia,86.0,True,True
2772,image_05506,image_05506.jpg,jpg/image_05506.jpg,86.0,magnolia,train,magnolia,86.0,True,True
2749,image_05514,image_05514.jpg,jpg/image_05514.jpg,86.0,magnolia,train,magnolia,86.0,True,True
2747,image_05515,image_05515.jpg,jpg/image_05515.jpg,86.0,magnolia,train,magnolia,86.0,True,True
2768,image_05516,image_05516.jpg,jpg/image_05516.jpg,86.0,magnolia,train,magnolia,86.0,True,True
2748,image_05517,image_05517.jpg,jpg/image_05517.jpg,86.0,magnolia,train,magnolia,86.0,True,True
2774,image_05518,image_05518.jpg,jpg/image_05518.jpg,86.0,magnolia,train,magnolia,86.0,True,True
2795,image_05525,image_05525.jpg,jpg/image_05525.jpg,65.0,osteospermum,train,osteospermum,65.0,True,True
2800,image_05526,image_05526.jpg,jpg/image_05526.jpg,65.0,osteospermum,train,mexican aster,65.0,False,True
2783,image_05527,image_05527.jpg,jpg/image_05527.jpg,65.0,osteospermum,train,mexican aster,65.0,False,True
2793,image_05528,image_05528.jpg,jpg/image_05528.jpg,65.0,osteospermum,train,mexican aster,65.0,False,True
2779,image_05531,image_05531.jpg,jpg/image_05531.jpg,65.0,osteospermum,train,mexican aster,65.0,False,True
2787,image_05533,image_05533.jpg,jpg/image_05533.jpg,65.0,osteospermum,train,mexican aster,65.0,False,True
2788,image_05536,image_05536.jpg,jpg/image_05536.jpg,65.0,osteospermum,train,mexican aster,65.0,False,True
2780,image_05539,image_05539.jpg,jpg/image_05539.jpg,65.0,osteospermum,train,mexican aster,65.0,False,True
2807,image_05541,image_05541.jpg,jpg/image_05541.jpg,65.0,osteospermum,train,osteospermum,65.0,True,True
2786,image_05548,image_05548.jpg,jpg/image_05548.jpg,65.0,osteospermum,train,osteospermum,65.0,True,True
2781,image_05550,image_05550.jpg,jpg/image_05550.jpg,65.0,osteospermum,train,mexican aster,65.0,False,True
2782,image_05551,image_05551.jpg,jpg/image_05551.jpg,65.0,osteospermum,train,osteospermum,65.0,True,True
2785,image_05552,image_05552.jpg,jpg/image_05552.jpg,65.0,osteospermum,train,mexican aster,65.0,False,True
2792,image_05553,image_05553.jpg,jpg/image_05553.jpg,65.0,osteospermum,train,mexican aster,65.0,False,True
2778,image_05554,image_05554.jpg,jpg/image_05554.jpg,65.0,osteospermum,train,osteospermum,65.0,True,True
2784,image_05556,image_05556.jpg,jpg/image_05556.jpg,65.0,osteospermum,train,osteospermum,65.0,True,True
2799,image_05557,image_05557.jpg,jpg/image_05557.jpg,65.0,osteospermum,train,osteospermum,65.0,True,True
2797,image_05558,image_05558.jpg,jpg/image_05558.jpg,65.0,osteospermum,train,mexican aster,65.0,False,True
2798,image_05559,image_05559.jpg,jpg/image_05559.jpg,65.0,osteospermum,train,osteospermum,65.0,True,True
2790,image_05560,image_05560.jpg,jpg/image_05560.jpg,65.0,osteospermum,train,osteospermum,65.0,True,True
2803,image_05561,image_05561.jpg,jpg/image_05561.jpg,65.0,osteospermum,train,mexican aster,65.0,False,True
2796,image_05562,image_05562.jpg,jpg/image_05562.jpg,65.0,osteospermum,train,osteospermum,65.0,True,True
2806,image_05569,image_05569.jpg,jpg/image_05569.jpg,65.0,osteospermum,train,mexican aster,65.0,False,True
2805,image_05574,image_05574.jpg,jpg/image_05574.jpg,65.0,osteospermum,train,osteospermum,65.0,True,True
2789,image_05577,image_05577.jpg,jpg/image_05577.jpg,65.0,osteospermum,train,osteospermum,65.0,True,True
2804,image_05580,image_05580.jpg,jpg/image_05580.jpg,65.0,osteospermum,train,osteospermum,65.0,True,True
2794,image_05583,image_05583.jpg,jpg/image_05583.jpg,65.0,osteospermum,train,mexican aster,65.0,False,True
2815,image_05588,image_05588.jpg,jpg/image_05588.jpg,31.0,garden phlox,train,garden phlox,31.0,True,True
2825,image_05592,image_05592.jpg,jpg/image_05592.jpg,31.0,garden phlox,train,garden phlox,31.0,True,True
2819,image_05593,image_05593.jpg,jpg/image_05593.jpg,31.0,garden phlox,train,garden phlox,31.0,True,True
2821,image_05595,image_05595.jpg,jpg/image_05595.jpg,31.0,garden phlox,train,mallow,31.0,False,True
2812,image_05609,image_05609.jpg,jpg/image_05609.jpg,31.0,garden phlox,train,garden phlox,31.0,True,True
2816,image_05612,image_05612.jpg,jpg/image_05612.jpg,31.0,garden phlox,train,garden phlox,31.0,True,True
2809,image_05619,image_05619.jpg,jpg/image_05619.jpg,31.0,garden phlox,train,garden phlox,31.0,True,True
2817,image_05620,image_05620.jpg,jpg/image_05620.jpg,31.0,garden phlox,train,mexican petunia,31.0,False,True
2820,image_05623,image_05623.jpg,jpg/image_05623.jpg,31.0,garden phlox,train,silverbush,31.0,False,True
2810,image_05624,image_05624.jpg,jpg/image_05624.jpg,31.0,garden phlox,train,garden phlox,31.0,True,True
2811,image_05626,image_05626.jpg,jpg/image_05626.jpg,31.0,garden phlox,train,garden phlox,31.0,True,True
2813,image_05628,image_05628.jpg,jpg/image_05628.jpg,31.0,garden phlox,train,garden phlox,31.0,True,True
2855,image_05629,image_05629.jpg,jpg/image_05629.jpg,3.0,sweet pea,train,sweet pea,3.0,True,True
2844,image_05632,image_05632.jpg,jpg/image_05632.jpg,3.0,sweet pea,train,sweet pea,3.0,True,True
2831,image_05636,image_05636.jpg,jpg/image_05636.jpg,3.0,sweet pea,train,sweet pea,3.0,True,True
2832,image_05641,image_05641.jpg,jpg/image_05641.jpg,3.0,sweet pea,train,sweet pea,3.0,True,True
2848,image_05645,image_05645.jpg,jpg/image_05645.jpg,3.0,sweet pea,train,sweet pea,3.0,True,True
2837,image_05652,image_05652.jpg,jpg/image_05652.jpg,3.0,sweet pea,train,sweet pea,3.0,True,True
2856,image_05657,image_05657.jpg,jpg/image_05657.jpg,3.0,sweet pea,train,sweet pea,3.0,True,True
2840,image_05666,image_05666.jpg,jpg/image_05666.jpg,3.0,sweet pea,train,canterbury bells,3.0,False,True
2830,image_05667,image_05667.jpg,jpg/image_05667.jpg,3.0,sweet pea,train,sweet pea,3.0,True,True
2836,image_05669,image_05669.jpg,jpg/image_05669.jpg,3.0,sweet pea,train,sweet pea,3.0,True,True
2853,image_05676,image_05676.jpg,jpg/image_05676.jpg,3.0,sweet pea,train,sweet pea,3.0,True,True
2852,image_05678,image_05678.jpg,jpg/image_05678.jpg,3.0,sweet pea,train,sweet pea,3.0,True,True
2847,image_05679,image_05679.jpg,jpg/image_05679.jpg,3.0,sweet pea,train,sweet pea,3.0,True,True
2842,image_05681,image_05681.jpg,jpg/image_05681.jpg,3.0,sweet pea,train,sweet pea,3.0,True,True
2851,image_05684,image_05684.jpg,jpg/image_05684.jpg,3.0,sweet pea,train,sweet pea,3.0,True,True
2858,image_05685,image_05685.jpg,jpg/image_05685.jpg,41.0,daffodil,train,sword lily,41.0,False,True
2886,image_05687,image_05687.jpg,jpg/image_05687.jpg,41.0,daffodil,train,daffodil,41.0,True,True
2862,image_05695,image_05695.jpg,jpg/image_05695.jpg,41.0,daffodil,train,daffodil,41.0,True,True
2874,image_05697,image_05697.jpg,jpg/image_05697.jpg,41.0,daffodil,train,daffodil,41.0,True,True
2865,image_05699,image_05699.jpg,jpg/image_05699.jpg,41.0,daffodil,train,daffodil,41.0,True,True
2873,image_05700,image_05700.jpg,jpg/image_05700.jpg,41.0,daffodil,train,daffodil,41.0,True,True
2863,image_05701,image_05701.jpg,jpg/image_05701.jpg,41.0,daffodil,train,daffodil,41.0,True,True
2880,image_05706,image_05706.jpg,jpg/image_05706.jpg,41.0,daffodil,train,daffodil,41.0,True,True
2882,image_05707,image_05707.jpg,jpg/image_05707.jpg,41.0,daffodil,train,daffodil,41.0,True,True
2877,image_05711,image_05711.jpg,jpg/image_05711.jpg,41.0,daffodil,train,daffodil,41.0,True,True
2867,image_05713,image_05713.jpg,jpg/image_05713.jpg,41.0,daffodil,train,daffodil,41.0,True,True
2864,image_05721,image_05721.jpg,jpg/image_05721.jpg,41.0,daffodil,train,daffodil,41.0,True,True
2883,image_05722,image_05722.jpg,jpg/image_05722.jpg,41.0,daffodil,train,daffodil,41.0,True,True
2875,image_05727,image_05727.jpg,jpg/image_05727.jpg,41.0,daffodil,train,daffodil,41.0,True,True
2878,image_05733,image_05733.jpg,jpg/image_05733.jpg,41.0,daffodil,train,daffodil,41.0,True,True
2869,image_05734,image_05734.jpg,jpg/image_05734.jpg,41.0,daffodil,train,daffodil,41.0,True,True
2876,image_05742,image_05742.jpg,jpg/image_05742.jpg,41.0,daffodil,train,daffodil,41.0,True,True
2908,image_05746,image_05746.jpg,jpg/image_05746.jpg,12.0,king protea,train,king protea,12.0,True,True
2897,image_05749,image_05749.jpg,jpg/image_05749.jpg,12.0,king protea,train,king protea,12.0,True,True
2902,image_05750,image_05750.jpg,jpg/image_05750.jpg,12.0,king protea,train,king protea,12.0,True,True
2909,image_05755,image_05755.jpg,jpg/image_05755.jpg,12.0,king protea,train,king protea,12.0,True,True
2905,image_05756,image_05756.jpg,jpg/image_05756.jpg,12.0,king protea,train,king protea,12.0,True,True
2910,image_05759,image_05759.jpg,jpg/image_05759.jpg,12.0,king protea,train,king protea,12.0,True,True
2889,image_05760,image_05760.jpg,jpg/image_05760.jpg,12.0,king protea,train,king protea,12.0,True,True
2893,image_05761,image_05761.jpg,jpg/image_05761.jpg,12.0,king protea,train,king protea,12.0,True,True
2892,image_05768,image_05768.jpg,jpg/image_05768.jpg,12.0,king protea,train,king protea,12.0,True,True
2899,image_05769,image_05769.jpg,jpg/image_05769.jpg,12.0,king protea,train,king protea,12.0,True,True
2901,image_05778,image_05778.jpg,jpg/image_05778.jpg,12.0,king protea,train,king protea,12.0,True,True
2904,image_05780,image_05780.jpg,jpg/image_05780.jpg,12.0,king protea,train,thorn apple,12.0,False,True
2894,image_05784,image_05784.jpg,jpg/image_05784.jpg,12.0,king protea,train,king protea,12.0,True,True
2906,image_05787,image_05787.jpg,jpg/image_05787.jpg,12.0,king protea,train,king protea,12.0,True,True
2890,image_05790,image_05790.jpg,jpg/image_05790.jpg,12.0,king protea,train,king protea,12.0,True,True
2895,image_05791,image_05791.jpg,jpg/image_05791.jpg,12.0,king protea,train,king protea,12.0,True,True
2911,image_05792,image_05792.jpg,jpg/image_05792.jpg,12.0,king protea,train,king protea,12.0,True,True
2926,image_05793,image_05793.jpg,jpg/image_05793.jpg,37.0,great masterwort,train,great masterwort,37.0,True,True
2925,image_05797,image_05797.jpg,jpg/image_05797.jpg,37.0,great masterwort,train,great masterwort,37.0,True,True
2929,image_05799,image_05799.jpg,jpg/image_05799.jpg,37.0,great masterwort,train,great masterwort,37.0,True,True
2938,image_05804,image_05804.jpg,jpg/image_05804.jpg,37.0,great masterwort,train,great masterwort,37.0,True,True
2937,image_05807,image_05807.jpg,jpg/image_05807.jpg,37.0,great masterwort,train,great masterwort,37.0,True,True
2919,image_05808,image_05808.jpg,jpg/image_05808.jpg,37.0,great masterwort,train,great masterwort,37.0,True,True
2930,image_05822,image_05822.jpg,jpg/image_05822.jpg,37.0,great masterwort,train,great masterwort,37.0,True,True
2915,image_05825,image_05825.jpg,jpg/image_05825.jpg,37.0,great masterwort,train,great masterwort,37.0,True,True
2939,image_05828,image_05828.jpg,jpg/image_05828.jpg,37.0,great masterwort,train,great masterwort,37.0,True,True
2924,image_05829,image_05829.jpg,jpg/image_05829.jpg,37.0,great masterwort,train,great masterwort,37.0,True,True
2920,image_05830,image_05830.jpg,jpg/image_05830.jpg,37.0,great masterwort,train,great masterwort,37.0,True,True
2916,image_05835,image_05835.jpg,jpg/image_05835.jpg,37.0,great masterwort,train,great masterwort,37.0,True,True
2935,image_05836,image_05836.jpg,jpg/image_05836.jpg,37.0,great masterwort,train,great masterwort,37.0,True,True
2932,image_05845,image_05845.jpg,jpg/image_05845.jpg,37.0,great masterwort,train,great masterwort,37.0,True,True
2914,image_05847,image_05847.jpg,jpg/image_05847.jpg,37.0,great masterwort,train,great masterwort,37.0,True,True
2921,image_05848,image_05848.jpg,jpg/image_05848.jpg,37.0,great masterwort,train,great masterwort,37.0,True,True
2965,image_05850,image_05850.jpg,jpg/image_05850.jpg,62.0,black-eyed susan,train,black-eyed susan,62.0,True,True
2957,image_05853,image_05853.jpg,jpg/image_05853.jpg,62.0,black-eyed susan,train,black-eyed susan,62.0,True,True
2966,image_05860,image_05860.jpg,jpg/image_05860.jpg,62.0,black-eyed susan,train,black-eyed susan,62.0,True,True
2961,image_05861,image_05861.jpg,jpg/image_05861.jpg,62.0,black-eyed susan,train,black-eyed susan,62.0,True,True
2941,image_05865,image_05865.jpg,jpg/image_05865.jpg,62.0,black-eyed susan,train,black-eyed susan,62.0,True,True
2944,image_05868,image_05868.jpg,jpg/image_05868.jpg,62.0,black-eyed susan,train,black-eyed susan,62.0,True,True
2962,image_05870,image_05870.jpg,jpg/image_05870.jpg,62.0,black-eyed susan,train,black-eyed susan,62.0,True,True
2945,image_05882,image_05882.jpg,jpg/image_05882.jpg,62.0,black-eyed susan,train,black-eyed susan,62.0,True,True
2960,image_05884,image_05884.jpg,jpg/image_05884.jpg,62.0,black-eyed susan,train,black-eyed susan,62.0,True,True
2963,image_05886,image_05886.jpg,jpg/image_05886.jpg,62.0,black-eyed susan,train,black-eyed susan,62.0,True,True
2948,image_05890,image_05890.jpg,jpg/image_05890.jpg,62.0,black-eyed susan,train,black-eyed susan,62.0,True,True
2942,image_05894,image_05894.jpg,jpg/image_05894.jpg,62.0,black-eyed susan,train,black-eyed susan,62.0,True,True
2953,image_05895,image_05895.jpg,jpg/image_05895.jpg,62.0,black-eyed susan,train,black-eyed susan,62.0,True,True
2959,image_05897,image_05897.jpg,jpg/image_05897.jpg,62.0,black-eyed susan,train,black-eyed susan,62.0,True,True
2954,image_05898,image_05898.jpg,jpg/image_05898.jpg,62.0,black-eyed susan,train,black-eyed susan,62.0,True,True
2943,image_05900,image_05900.jpg,jpg/image_05900.jpg,62.0,black-eyed susan,train,black-eyed susan,62.0,True,True
